
> find-contract-calls
> ts-node scripts/find-contract-calls.ts

project,file,lineNumber,line
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,218,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,252,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,254,"const oracleContract = PriceOracle.bind("
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,288,"const comptroller = Comptroller.bind(comptrollerAddr);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,101,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,126,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,197,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,215,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,234,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,253,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,287,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,323,"const comptroller = Comptroller.bind(comptrollerAddr);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,353,"const comptroller = Comptroller.bind(comptrollerAddr);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,434,"const erc20Contract = ERC20.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,448,"const oracleContract = PriceOracle.bind(Address.fromString(priceOracle));"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,455,"const lpPair = Pair.bind(SONNE_USDC_LP);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,120,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,146,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,192,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,210,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,229,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,248,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,282,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,284,"const oracleContract = PriceOracle.bind("
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,330,"const comptroller = Comptroller.bind(comptrollerAddr);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,356,"const tokenContract = ERC20.bind(Address.fromString(TONICAddress));"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,388,"const troller = Core.bind(comptrollerAddr);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,411,"const oracleContract = PriceOracle.bind("
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,118,"const cTokenContract = CToken.bind(event.params.vToken);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,143,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,221,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,239,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,258,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,277,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,314,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,316,"const oracleContract = PriceOracle.bind("
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,410,"const oracleContract = PriceOracle.bind("
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,461,"const comptroller = Comptroller.bind(comptrollerAddr);"
compound-forks,subgraphs/compound-forks/src/mapping.ts,1221,"const cTokenContract = CToken.bind(Address.fromString(marketID));"
compound-forks,subgraphs/compound-forks/src/mapping.ts,2462,"const priceOracle = PriceOracle.bind("
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,89,"const cometContract = Comet.bind(event.params.cometProxy);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,239,"const cometContract = Comet.bind(event.params.cometProxy);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,269,"const cometContract = Comet.bind(event.params.cometProxy);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,303,"const cometContract = Comet.bind(event.params.cometProxy);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,471,"const cometContract = Comet.bind(event.address);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,566,"const cometContract = Comet.bind(event.address);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,584,"const cometContract = Comet.bind(event.address);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,679,"const cometContract = Comet.bind(event.address);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,715,"const cometContract = Comet.bind(event.address);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,795,"const cometContract = Comet.bind(event.address);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,821,"const cometContract = Comet.bind(event.address);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,1005,"const cometContract = Comet.bind(cometAddress);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,1019,"const rewardContract = CometRewards.bind(getRewardAddress());"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,1050,"const chainlinkContract = Chainlink.bind("
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,1121,"const cometContract = Comet.bind(cometAddress);"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,1190,"const cometContract = Comet.bind(Address.fromBytes(market.relation!));"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,1238,"const collateralERC20 = ERC20.bind(Address.fromBytes(market.inputToken));"
compound-v3,subgraphs/compound-v3/src/sdk/token.ts,96,"const contract = ERC20.bind(tokenAddress);"
compound-v3,subgraphs/compound-v3/src/sdk/token.ts,97,"const contractSymbolBytes = ERC20SymbolBytes.bind(tokenAddress);"
compound-v3,subgraphs/compound-v3/src/sdk/token.ts,126,"const contract = ERC20.bind(tokenAddress);"
compound-v3,subgraphs/compound-v3/src/sdk/token.ts,127,"const contractNameBytes = ERC20NameBytes.bind(tokenAddress);"
compound-v3,subgraphs/compound-v3/src/sdk/token.ts,156,"const contract = ERC20.bind(tokenAddress);"
concentrator,subgraphs/concentrator/src/common/utils.ts,34,"const contract = ERC20.bind(address);"
concentrator,subgraphs/concentrator/src/mappings/aladdinConvexVaultMappings.ts,25,"const vaultContract = AladdinConvexVault.bind(vaultAddress);"
concentrator,subgraphs/concentrator/src/mappings/aladdinConvexVaultMappings.ts,46,"const vaultContract = AladdinConvexVault.bind(vaultAddress);"
concentrator,subgraphs/concentrator/src/mappings/aladdinConvexVaultMappings.ts,69,"const vaultContract = AladdinConvexVault.bind(vaultAddress);"
concentrator,subgraphs/concentrator/src/mappings/concentratorCvxCRVMappings.ts,21,"const vaultContract = ConcentratorCvxCRV.bind(vaultAddress);"
concentrator,subgraphs/concentrator/src/mappings/concentratorCvxCRVMappings.ts,45,"const vaultContract = ConcentratorCvxCRV.bind("
concentrator,subgraphs/concentrator/src/prices/calculations/CalculationsCurve.ts,17,"return CalculationsCurveContract.bind(contract.address);"
concentrator,subgraphs/concentrator/src/prices/calculations/CalculationsSushiswap.ts,17,"return CalculationsSushiContract.bind(contract.address);"
concentrator,subgraphs/concentrator/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
concentrator,subgraphs/concentrator/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
concentrator,subgraphs/concentrator/src/prices/common/utils.ts,67,"const tokenContract = _ERC20.bind(tokenAddr);"
concentrator,subgraphs/concentrator/src/prices/oracles/AaveOracle.ts,17,"return AaveOracleContract.bind(contract.address);"
concentrator,subgraphs/concentrator/src/prices/oracles/ChainLinkFeed.ts,17,"return ChainLinkContract.bind(contract.address);"
concentrator,subgraphs/concentrator/src/prices/oracles/YearnLensOracle.ts,17,"return YearnLensContract.bind(contract.address);"
concentrator,subgraphs/concentrator/src/prices/routers/CurveRouter.ts,31,"const curveRegistryContract = CurveRegistryContract.bind("
concentrator,subgraphs/concentrator/src/prices/routers/CurveRouter.ts,60,"const poolContract = CurvePoolContract.bind(poolAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/CurveRouter.ts,133,"const curveRegistryContract = CurveRegistryContract.bind("
concentrator,subgraphs/concentrator/src/prices/routers/CurveRouter.ts,180,"const curveRegistryContract = CurveRegistryContract.bind("
concentrator,subgraphs/concentrator/src/prices/routers/CurveRouter.ts,258,"const poolContract = CurvePoolContract.bind(poolAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/CurveRouter.ts,279,"const poolContract = CurvePoolContract.bind(poolAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/CurveRouter.ts,307,"const poolContract = CurvePoolContract.bind(tokenAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/CurveRouter.ts,340,"const poolContract = CurvePoolContract.bind(poolAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/UniswapForksRouter.ts,94,"const uniswapForkRouter = UniswapRouterContract.bind(router.address);"
concentrator,subgraphs/concentrator/src/prices/routers/UniswapForksRouter.ts,117,"const routerContract = UniswapRouterContract.bind(routerAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/UniswapForksRouter.ts,125,"const factoryContract = UniswapFactoryContract.bind(factoryAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/UniswapForksRouter.ts,255,"const uniSwapPair = UniswapPairContract.bind(lpAddress);"
convex-finance,subgraphs/convex-finance/src/common/initializers.ts,67,"const contract = ERC20Contract.bind(address);"
convex-finance,subgraphs/convex-finance/src/common/initializers.ts,334,"const lpTokenContract = ERC20Contract.bind(poolInfo.lpToken);"
convex-finance,subgraphs/convex-finance/src/common/utils.ts,23,"const token = ERC20Contract.bind(tokenAddr);"
convex-finance,subgraphs/convex-finance/src/common/utils.ts,50,"const curveRegistryContract = CurveRegistryContract.bind(registryAddress);"
convex-finance,subgraphs/convex-finance/src/common/utils.ts,88,"const boosterContract = BoosterContract.bind("
convex-finance,subgraphs/convex-finance/src/common/utils.ts,126,"const convexTokenContract = ERC20Contract.bind("
convex-finance,subgraphs/convex-finance/src/modules/Deposit.ts,85,"const poolContract = PoolContract.bind(poolAddress);"
convex-finance,subgraphs/convex-finance/src/modules/Deposit.ts,86,"const outputTokenContract = ERC20.bind("
convex-finance,subgraphs/convex-finance/src/modules/Fees.ts,8,"const contract = BoosterContract.bind(constants.CONVEX_BOOSTER_ADDRESS);"
convex-finance,subgraphs/convex-finance/src/modules/Rewards.ts,13,"const rewardsContract = RewardPoolContract.bind(rewardTokenPool);"
convex-finance,subgraphs/convex-finance/src/modules/Rewards.ts,57,"const rewardsContract = RewardPoolContract.bind(poolRewardsAddress);"
convex-finance,subgraphs/convex-finance/src/modules/Rewards.ts,97,"const rewardsContract = RewardPoolContract.bind(poolRewardsAddress);"
convex-finance,subgraphs/convex-finance/src/modules/Rewards.ts,110,"const extraRewardContract = RewardPoolContract.bind(extraRewardPoolAddress);"
convex-finance,subgraphs/convex-finance/src/modules/Withdraw.ts,85,"const poolContract = PoolContract.bind(poolAddress);"
convex-finance,subgraphs/convex-finance/src/modules/Withdraw.ts,86,"const outputTokenContract = ERC20.bind("
convex-finance,subgraphs/convex-finance/src/prices/calculations/CalculationsCurve.ts,17,"return CalculationsCurveContract.bind(contract.address);"
convex-finance,subgraphs/convex-finance/src/prices/calculations/CalculationsSushiswap.ts,17,"return CalculationsSushiContract.bind(contract.address);"
convex-finance,subgraphs/convex-finance/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
convex-finance,subgraphs/convex-finance/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
convex-finance,subgraphs/convex-finance/src/prices/common/utils.ts,67,"const tokenContract = _ERC20.bind(tokenAddr);"
convex-finance,subgraphs/convex-finance/src/prices/custom/ForexTokens.ts,11,"const curveRegistry = CurveRegistry.bind("
convex-finance,subgraphs/convex-finance/src/prices/custom/ForexTokens.ts,23,"const lpTokenContract = CurvePool.bind(lpToken);"
convex-finance,subgraphs/convex-finance/src/prices/custom/ForexTokens.ts,40,"const priceOracle = ChainLinkAggregator.bind(ForexToken);"
convex-finance,subgraphs/convex-finance/src/prices/oracles/AaveOracle.ts,17,"return AaveOracleContract.bind(contract.address);"
convex-finance,subgraphs/convex-finance/src/prices/oracles/ChainLinkFeed.ts,17,"return ChainLinkContract.bind(contract.address);"
convex-finance,subgraphs/convex-finance/src/prices/oracles/YearnLensOracle.ts,17,"return YearnLensContract.bind(contract.address);"
convex-finance,subgraphs/convex-finance/src/prices/routers/CurveRouter.ts,31,"const curveRegistryContract = CurveRegistryContract.bind("
convex-finance,subgraphs/convex-finance/src/prices/routers/CurveRouter.ts,60,"const poolContract = CurvePoolContract.bind(poolAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/CurveRouter.ts,137,"const curveRegistryContract = CurveRegistryContract.bind("
convex-finance,subgraphs/convex-finance/src/prices/routers/CurveRouter.ts,184,"const curveRegistryContract = CurveRegistryContract.bind("
convex-finance,subgraphs/convex-finance/src/prices/routers/CurveRouter.ts,263,"const poolContract = CurvePoolContract.bind(poolAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/CurveRouter.ts,284,"const poolContract = CurvePoolContract.bind(poolAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/CurveRouter.ts,312,"const poolContract = CurvePoolContract.bind(tokenAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/CurveRouter.ts,345,"const poolContract = CurvePoolContract.bind(poolAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/UniswapForksRouter.ts,13,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/UniswapForksRouter.ts,95,"const uniswapForkRouter = UniswapRouterContract.bind(router.address);"
convex-finance,subgraphs/convex-finance/src/prices/routers/UniswapForksRouter.ts,118,"const routerContract = UniswapRouterContract.bind(routerAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/UniswapForksRouter.ts,126,"const factoryContract = UniswapFactoryContract.bind(factoryAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/UniswapForksRouter.ts,143,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/UniswapForksRouter.ts,186,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
convex-finance,subgraphs/convex-finance/src/prices/routers/UniswapForksRouter.ts,256,"const uniSwapPair = UniswapPairContract.bind(lpAddress);"
creth2,subgraphs/creth2/src/mappings/handlers.ts,36,"const chainlinkDataFeedContract = ChainlinkDataFeed.bind("
creth2,subgraphs/creth2/src/mappings/handlers.ts,66,"const erc20 = _ERC20.bind(address);"
creth2,subgraphs/creth2/src/mappings/handlers.ts,92,"const contract = CRETH.bind("
creth2,subgraphs/creth2/src/mappings/handlers.ts,127,"const contract = CRETH.bind("
cryptopunks,subgraphs/cryptopunks/src/constants/utils.ts,6,"const contract = cryptopunkContract.bind("
cryptopunks,subgraphs/cryptopunks/src/constants/utils.ts,17,"const contract = cryptopunkContract.bind("
cryptopunks,subgraphs/cryptopunks/src/constants/utils.ts,23,"const contract = cryptopunkContract.bind("
curve-finance,subgraphs/curve-finance/src/common/initializers.ts,139,"const contract = ERC20Contract.bind(address);"
curve-finance,subgraphs/curve-finance/src/common/types.ts,35,"const gaugeContract = LiquidityGaugeContract.bind(gaugeAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,41,"const token = ERC20Contract.bind(tokenAddr);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,153,"const addressProvider = AddressProviderContract.bind("
curve-finance,subgraphs/curve-finance/src/common/utils.ts,164,"const mainRegistryContract = RegistryContract.bind(mainRegistryAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,182,"const poolContract = LiquidityPoolContract.bind(poolAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,206,"const registryContract = RegistryContract.bind(registryAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,221,"const registryContract = RegistryContract.bind(registryAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,249,"const curvePool = PoolContract.bind(poolAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,283,"const registryContract = RegistryContract.bind(registryAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,308,"const registryContract = RegistryContract.bind(registryAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,319,"const curvePool = PoolContract.bind(Address.fromString(pool.id));"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,397,"const curvePool = PoolContract.bind(poolAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,449,"const registryContract = RegistryContract.bind(registryAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,460,"const gaugeContract = LiquidityGaugeContract.bind(gaugeAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,477,"const registryContract = RegistryContract.bind(registryAddress);"
curve-finance,subgraphs/curve-finance/src/common/utils.ts,572,"const lpTokenContract = ERC20Contract.bind(lpTokenAddress);"
curve-finance,subgraphs/curve-finance/src/modules/Rewards.ts,28,"const gaugeContract = LiquidityGaugeContract.bind(gaugeAddress);"
curve-finance,subgraphs/curve-finance/src/modules/Rewards.ts,56,"const gaugeContract = LiquidityGaugeContract.bind(gaugeAddress);"
curve-finance,subgraphs/curve-finance/src/modules/Rewards.ts,81,"const rewardsContract = PoolRewardsContract.bind(rewardContractAddress);"
curve-finance,subgraphs/curve-finance/src/modules/Rewards.ts,97,"const gaugeContract = LiquidityGaugeContract.bind(gaugeAddress);"
curve-finance,subgraphs/curve-finance/src/modules/Rewards.ts,129,"const gaugeContract = LiquidityGaugeContract.bind(gaugeAddress);"
curve-finance,subgraphs/curve-finance/src/modules/Rewards.ts,145,"const gaugeContract = LiquidityGaugeContract.bind(gaugeAddress);"
curve-finance,subgraphs/curve-finance/src/modules/Rewards.ts,146,"const gaugeControllerContract = GaugeControllereContract.bind("
curve-finance,subgraphs/curve-finance/src/prices/calculations/CalculationsCurve.ts,21,"CalculationsCurveContract.bind(contractAddress);"
curve-finance,subgraphs/curve-finance/src/prices/calculations/CalculationsSushiswap.ts,20,"const curveContract = CalculationsSushiContract.bind(contractAddress);"
curve-finance,subgraphs/curve-finance/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
curve-finance,subgraphs/curve-finance/src/prices/common/utils.ts,70,"const tokenContract = _ERC20.bind(tokenAddr);"
curve-finance,subgraphs/curve-finance/src/prices/common/utils.ts,81,"const tokenContract = _ERC20.bind(tokenAddr);"
curve-finance,subgraphs/curve-finance/src/prices/oracles/AaveOracle.ts,9,"const aaveContract = AaveOracleContract.bind(tokenAddr);"
curve-finance,subgraphs/curve-finance/src/prices/oracles/AaveOracle.ts,27,"const aaveOracleContract = AaveOracleContract.bind(contractAddress);"
curve-finance,subgraphs/curve-finance/src/prices/oracles/ChainLinkFeed.ts,16,"const chainLinkContract = ChainLinkContract.bind(contractAddress);"
curve-finance,subgraphs/curve-finance/src/prices/oracles/InchOracle.ts,19,"const inchOracleContract = InchOracleContract.bind(contractAddress);"
curve-finance,subgraphs/curve-finance/src/prices/oracles/YearnLensOracle.ts,17,"const yearnLensContract = YearnLensContract.bind(contractAddress);"
curve-finance,subgraphs/curve-finance/src/prices/routers/CurveRouter.ts,32,"const curveRegistryContract = CurveRegistryContract.bind("
curve-finance,subgraphs/curve-finance/src/prices/routers/CurveRouter.ts,61,"const poolContract = CurvePoolContract.bind(poolAddress);"
curve-finance,subgraphs/curve-finance/src/prices/routers/CurveRouter.ts,127,"const curveRegistryContract = CurveRegistryContract.bind("
curve-finance,subgraphs/curve-finance/src/prices/routers/CurveRouter.ts,174,"const curveRegistryContract = CurveRegistryContract.bind("
curve-finance,subgraphs/curve-finance/src/prices/routers/CurveRouter.ts,248,"const poolContract = CurvePoolContract.bind(poolAddress);"
curve-finance,subgraphs/curve-finance/src/prices/routers/CurveRouter.ts,269,"const poolContract = CurvePoolContract.bind(poolAddress);"
curve-finance,subgraphs/curve-finance/src/prices/routers/CurveRouter.ts,297,"const poolContract = CurvePoolContract.bind(tokenAddress);"
curve-finance,subgraphs/curve-finance/src/prices/routers/UniswapForksRouter.ts,11,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
curve-finance,subgraphs/curve-finance/src/prices/routers/UniswapForksRouter.ts,94,"const uniswapForkRouter = UniswapRouterContract.bind(routerAddress.address);"
curve-finance,subgraphs/curve-finance/src/prices/routers/UniswapForksRouter.ts,122,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
curve-finance,subgraphs/curve-finance/src/prices/routers/UniswapForksRouter.ts,165,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/common/initializers.ts,35,"const poolContract = CGUSD.bind(poolAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/common/initializers.ts,57,"const poolContract = CGUSD.bind(Address.fromBytes(pool.getBytesID()));"
cygnus-finance,subgraphs/cygnus-finance/src/common/initializers.ts,68,"const contract = ERC20.bind(Address.fromString(constants.CGUSD_ADDRESS));"
cygnus-finance,subgraphs/cygnus-finance/src/common/utils.ts,34,"const contract = ERC20.bind(address);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/calculations/CalculationsCurve.ts,17,"return CalculationsCurveContract.bind(contract.address);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/calculations/CalculationsSushiswap.ts,17,"return CalculationsSushiContract.bind(contract.address);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/common/utils.ts,55,"const tokenContract = _ERC20.bind(tokenAddr);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/common/utils.ts,62,"const tokenContract = _ERC20.bind(tokenAddr);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/common/utils.ts,73,"const tokenContract = _ERC20.bind(tokenAddr);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/oracles/AaveOracle.ts,17,"return AaveOracleContract.bind(contract.address);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/oracles/ChainLinkFeed.ts,17,"return ChainLinkContract.bind(contract.address);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/oracles/YearnLensOracle.ts,17,"return YearnLensContract.bind(contract.address);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/CurveRouter.ts,31,"const curveRegistryContract = CurveRegistryContract.bind("
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/CurveRouter.ts,60,"const poolContract = CurvePoolContract.bind(poolAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/CurveRouter.ts,130,"const curveRegistryContract = CurveRegistryContract.bind("
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/CurveRouter.ts,177,"const curveRegistryContract = CurveRegistryContract.bind("
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/CurveRouter.ts,255,"const poolContract = CurvePoolContract.bind(poolAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/CurveRouter.ts,276,"const poolContract = CurvePoolContract.bind(poolAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/CurveRouter.ts,337,"const poolContract = CurvePoolContract.bind(poolAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/UniswapForksRouter.ts,94,"const uniswapForkRouter = UniswapRouterContract.bind(router.address);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/UniswapForksRouter.ts,117,"const routerContract = UniswapRouterContract.bind(routerAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/UniswapForksRouter.ts,125,"const factoryContract = UniswapFactoryContract.bind(factoryAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
cygnus-finance,subgraphs/cygnus-finance/src/prices/routers/UniswapForksRouter.ts,255,"const uniSwapPair = UniswapPairContract.bind(lpAddress);"
deq,subgraphs/deq/src/mappings/handlers.ts,64,"const erc20 = _ERC20.bind(address);"
deq,subgraphs/deq/src/mappings/handlers.ts,81,"const contract = StakedAvail.bind(event.address);"
deq,subgraphs/deq/src/mappings/helpers.ts,48,"const uniswapPool = UniswapV3Pool.bind(address);"
deq,subgraphs/deq/src/prices/calculations/CalculationsCurve.ts,17,"return CalculationsCurveContract.bind(contract.address);"
deq,subgraphs/deq/src/prices/calculations/CalculationsSushiswap.ts,17,"return CalculationsSushiContract.bind(contract.address);"
deq,subgraphs/deq/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
deq,subgraphs/deq/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
deq,subgraphs/deq/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
deq,subgraphs/deq/src/prices/oracles/AaveOracle.ts,17,"return AaveOracleContract.bind(contract.address);"
deq,subgraphs/deq/src/prices/oracles/ChainLinkFeed.ts,17,"return ChainLinkContract.bind(contract.address);"
deq,subgraphs/deq/src/prices/oracles/YearnLensOracle.ts,17,"return YearnLensContract.bind(contract.address);"
deq,subgraphs/deq/src/prices/routers/CurveRouter.ts,31,"const curveRegistryContract = CurveRegistryContract.bind("
