
> analyze-token-calls
> ts-node scripts/analyze-token-calls.ts

project,file,lineNumber,line
blackwing,subgraphs/blackwing/src/mappings/helpers.ts,132,"const mlrtContract = EigenpieMLRT.bind(pricedToken);"
blackwing,subgraphs/blackwing/src/mappings/helpers.ts,146,"const wbEthContract = WBETH.bind(pricedToken);"
blackwing,subgraphs/blackwing/src/mappings/helpers.ts,171,"const sFraxContract = SFRAX.bind(pricedToken);"
blackwing,subgraphs/blackwing/src/mappings/helpers.ts,188,"const sUSDEContract = SUSDE.bind(pricedToken);"
blackwing,subgraphs/blackwing/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
blackwing,subgraphs/blackwing/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
blackwing,subgraphs/blackwing/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
blackwing,subgraphs/blackwing/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
blackwing,subgraphs/blackwing/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
blackwing,subgraphs/blackwing/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
blackwing,subgraphs/blackwing/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
bob-fusion,subgraphs/bob-fusion/src/mappings/handlers.ts,98,"const erc20 = _ERC20.bind(address);"
bob-fusion,subgraphs/bob-fusion/src/mappings/helpers.ts,74,"const mlrtContract = EigenpieMLRT.bind(pricedToken);"
bob-fusion,subgraphs/bob-fusion/src/mappings/helpers.ts,88,"const wbEthContract = WBETH.bind(pricedToken);"
bob-fusion,subgraphs/bob-fusion/src/mappings/helpers.ts,106,"const sFraxContract = SFRAX.bind(pricedToken);"
bob-fusion,subgraphs/bob-fusion/src/mappings/helpers.ts,137,"const pendlePTContract = PendlePT.bind(pricedToken);"
bob-fusion,subgraphs/bob-fusion/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
bob-fusion,subgraphs/bob-fusion/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
bob-fusion,subgraphs/bob-fusion/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
bob-fusion,subgraphs/bob-fusion/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
bob-fusion,subgraphs/bob-fusion/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
bob-fusion,subgraphs/bob-fusion/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
bob-fusion,subgraphs/bob-fusion/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/mappings/handlers.ts,107,"const erc20 = _ERC20.bind(address);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/mappings/helpers.ts,51,"const mlrtContract = EigenpieMLRT.bind(pricedToken);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/mappings/helpers.ts,65,"const wbEthContract = WBETH.bind(pricedToken);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/mappings/helpers.ts,83,"const sFraxContract = SFRAX.bind(pricedToken);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/mappings/helpers.ts,115,"const pendlePTContract = PendlePT.bind(pricedToken);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/prices/common/utils.ts,63,"const tokenContract = _ERC20.bind(tokenAddr);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/prices/common/utils.ts,74,"const tokenContract = _ERC20.bind(tokenAddr);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
bracket-escrow-staking,subgraphs/bracket-escrow-staking/src/prices/routers/UniswapForksRouter.ts,185,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
cbridge,subgraphs/cbridge/src/mappings.ts,92,"const erc20 = _ERC20.bind(address);"
cbridge,subgraphs/cbridge/src/mappings.ts,109,"const erc20name = ERC20NameBytes.bind(address);"
cbridge,subgraphs/cbridge/src/mappings.ts,126,"const erc20symbol = ERC20SymbolBytes.bind(address);"
cbridge,subgraphs/cbridge/src/prices/common/utils.ts,31,"const tokenContract = _ERC20.bind(tokenAddr);"
cbridge,subgraphs/cbridge/src/prices/common/utils.ts,38,"const tokenContract = _ERC20.bind(tokenAddr);"
cbridge,subgraphs/cbridge/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
cbridge,subgraphs/cbridge/src/prices/routers/CurveRouter.ts,255,"const poolContract = CurvePoolContract.bind(tokenAddress);"
cbridge,subgraphs/cbridge/src/prices/routers/UniswapForksRouter.ts,11,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
cbridge,subgraphs/cbridge/src/prices/routers/UniswapForksRouter.ts,109,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
cbridge,subgraphs/cbridge/src/prices/routers/UniswapForksRouter.ts,148,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
chainlink-staking,subgraphs/chainlink-staking/src/mappings/handlers.ts,63,"const erc20 = _ERC20.bind(address);"
chainlink-staking,subgraphs/chainlink-staking/src/mappings/handlers.ts,316,"const linkTokenContract = LinkToken.bind("
chainlink-staking,subgraphs/chainlink-staking/src/mappings/handlers.ts,346,"const linkTokenContract = LinkToken.bind("
chainlink-staking,subgraphs/chainlink-staking/src/prices/common/utils.ts,55,"const tokenContract = _ERC20.bind(tokenAddr);"
chainlink-staking,subgraphs/chainlink-staking/src/prices/common/utils.ts,62,"const tokenContract = _ERC20.bind(tokenAddr);"
chainlink-staking,subgraphs/chainlink-staking/src/prices/common/utils.ts,73,"const tokenContract = _ERC20.bind(tokenAddr);"
chainlink-staking,subgraphs/chainlink-staking/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
chainlink-staking,subgraphs/chainlink-staking/src/prices/routers/UniswapForksRouter.ts,13,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
chainlink-staking,subgraphs/chainlink-staking/src/prices/routers/UniswapForksRouter.ts,143,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
chainlink-staking,subgraphs/chainlink-staking/src/prices/routers/UniswapForksRouter.ts,186,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
coinbase-wrapped-staked-eth,subgraphs/coinbase-wrapped-staked-eth/src/mappings/handlers.ts,83,"const erc20 = _ERC20.bind(address);"
coinbase-wrapped-staked-eth,subgraphs/coinbase-wrapped-staked-eth/src/mappings/helpers.ts,32,"const cbEthContract = CBETH.bind(pricedToken);"
coinbase-wrapped-staked-eth,subgraphs/coinbase-wrapped-staked-eth/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
coinbase-wrapped-staked-eth,subgraphs/coinbase-wrapped-staked-eth/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
coinbase-wrapped-staked-eth,subgraphs/coinbase-wrapped-staked-eth/src/prices/common/utils.ts,67,"const tokenContract = _ERC20.bind(tokenAddr);"
coinbase-wrapped-staked-eth,subgraphs/coinbase-wrapped-staked-eth/src/prices/routers/CurveRouter.ts,304,"const poolContract = CurvePoolContract.bind(tokenAddress);"
coinbase-wrapped-staked-eth,subgraphs/coinbase-wrapped-staked-eth/src/prices/routers/UniswapForksRouter.ts,13,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
coinbase-wrapped-staked-eth,subgraphs/coinbase-wrapped-staked-eth/src/prices/routers/UniswapForksRouter.ts,143,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
coinbase-wrapped-staked-eth,subgraphs/coinbase-wrapped-staked-eth/src/prices/routers/UniswapForksRouter.ts,186,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/aurigami/src/mapping.ts,113,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/aurigami/src/mapping.ts,138,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/aurigami/src/mapping.ts,209,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/aurigami/src/mapping.ts,227,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/aurigami/src/mapping.ts,246,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/aurigami/src/mapping.ts,265,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/aurigami/src/mapping.ts,299,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/aurigami/src/mapping.ts,474,"const erc20Contract = ERC20.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/banker-joe/src/mapping.ts,100,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/banker-joe/src/mapping.ts,115,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/banker-joe/src/mapping.ts,168,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/banker-joe/src/mapping.ts,186,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/banker-joe/src/mapping.ts,205,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/banker-joe/src/mapping.ts,224,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/banker-joe/src/mapping.ts,258,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/bastion-protocol/src/mapping.ts,159,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/bastion-protocol/src/mapping.ts,209,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/bastion-protocol/src/mapping.ts,280,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/bastion-protocol/src/mapping.ts,298,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/bastion-protocol/src/mapping.ts,317,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/bastion-protocol/src/mapping.ts,336,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/bastion-protocol/src/mapping.ts,410,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/bastion-protocol/src/mapping.ts,636,"const erc20Contract = ERC20.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/benqi/src/mapping.ts,131,"const cTokenContract = CToken.bind(event.params.qiToken);"
compound-forks,subgraphs/compound-forks/protocols/benqi/src/mapping.ts,157,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/benqi/src/mapping.ts,210,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/benqi/src/mapping.ts,228,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/benqi/src/mapping.ts,247,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/benqi/src/mapping.ts,266,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/benqi/src/mapping.ts,302,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/mapping.ts,100,"const contract = CTokenContract.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/mapping.ts,118,"const contract = CTokenContract.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/mapping.ts,137,"const contract = CTokenContract.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/mapping.ts,156,"const contract = CTokenContract.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/mapping.ts,239,"const cTokenContract = CTokenContract.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/mapping.ts,364,"const cTokenContract = CTokenContract.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/mapping.ts,728,"const tokenContract = ERC20.bind(Address.fromString(COMP_ADDRESS));"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/prices/common/utils.ts,13,"const token = _ERC20.bind(tokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/prices/routers/SushiSwapRouter.ts,20,"const lpToken = SushiSwapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/prices/routers/SushiSwapRouter.ts,133,"const sushiswapPair = SushiSwapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/prices/routers/SushiSwapRouter.ts,167,"const sushiSwapPair = SushiSwapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/prices/routers/UniswapRouter.ts,19,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/prices/routers/UniswapRouter.ts,130,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/prices/routers/UniswapRouter.ts,167,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/token.ts,11,"let contract = ERC20.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/token.ts,12,"let contractSymbolBytes = ERC20SymbolBytes.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/token.ts,41,"let contract = ERC20.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/token.ts,42,"let contractNameBytes = ERC20NameBytes.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/compound-v2/src/token.ts,71,"let contract = ERC20.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/mapping.ts,166,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/mapping.ts,192,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/mapping.ts,280,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/mapping.ts,305,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/mapping.ts,331,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/mapping.ts,357,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/mapping.ts,420,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/prices/common/utils.ts,13,"const token = _ERC20.bind(tokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/prices/routers/SushiSwapRouter.ts,20,"const lpToken = SushiSwapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/prices/routers/SushiSwapRouter.ts,133,"const sushiswapPair = SushiSwapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/prices/routers/SushiSwapRouter.ts,167,"const sushiSwapPair = SushiSwapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/prices/routers/UniswapRouter.ts,19,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/prices/routers/UniswapRouter.ts,138,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/cream-finance/src/prices/routers/UniswapRouter.ts,175,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/dforce/src/mapping.ts,136,"const cTokenContract = CToken.bind(event.params.iToken);"
compound-forks,subgraphs/compound-forks/protocols/dforce/src/mapping.ts,170,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/dforce/src/mapping.ts,324,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/dforce/src/mapping.ts,342,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/dforce/src/mapping.ts,361,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/dforce/src/mapping.ts,380,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/dforce/src/mapping.ts,414,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/dforce/src/mapping.ts,460,"const contract = stablecoin.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/iron-bank/src/mapping.ts,148,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/iron-bank/src/mapping.ts,163,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/iron-bank/src/mapping.ts,216,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/iron-bank/src/mapping.ts,234,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/iron-bank/src/mapping.ts,253,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/iron-bank/src/mapping.ts,272,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/iron-bank/src/mapping.ts,306,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/iron-bank/src/mapping.ts,418,"const erc20Contract = ERC20.bind(event.params.rewardsToken);"
compound-forks,subgraphs/compound-forks/protocols/moonwell/src/mapping.ts,125,"const cTokenContract = CToken.bind(event.params.mToken);"
compound-forks,subgraphs/compound-forks/protocols/moonwell/src/mapping.ts,152,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/moonwell/src/mapping.ts,215,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/moonwell/src/mapping.ts,234,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/moonwell/src/mapping.ts,254,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/moonwell/src/mapping.ts,274,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/moonwell/src/mapping.ts,312,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/moonwell/src/mapping.ts,562,"const lpTokenContract = SolarBeamLPToken.bind(lpAddress);"
compound-forks,subgraphs/compound-forks/protocols/moonwell/src/mapping.ts,575,"const lpTokenContract = SolarBeamLPToken.bind(lpAddress);"
compound-forks,subgraphs/compound-forks/protocols/moonwell/src/mapping.ts,588,"const lpTokenContract = AerodromeLPToken.bind(lpAddress);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/mappings.ts,234,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/mappings.ts,258,"const underlyingContract = ERC20.bind(underlyingAddress);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/mappings.ts,383,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/mappings.ts,402,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/mappings.ts,422,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/mappings.ts,442,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/mappings.ts,487,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/mappings.ts,547,"const tokenContract = ERC20.bind(Address.fromString(GOHM_ADDRESS));"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/mappings.ts,646,"const cTokenContract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/mappings.ts,1029,"const tokenContract = ERC20.bind(tryRewardToken.value);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/prices/common/utils.ts,13,"const token = _ERC20.bind(tokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/prices/routers/SushiSwapRouter.ts,20,"const lpToken = SushiSwapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/prices/routers/SushiSwapRouter.ts,133,"const sushiswapPair = SushiSwapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/prices/routers/SushiSwapRouter.ts,167,"const sushiSwapPair = SushiSwapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/prices/routers/UniswapRouter.ts,19,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/prices/routers/UniswapRouter.ts,130,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/rari-fuse/src/prices/routers/UniswapRouter.ts,167,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,94,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,109,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,162,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,180,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,199,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,218,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/scream/src/mapping.ts,252,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,101,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,126,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,197,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,215,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,234,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,253,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,287,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/sonne-finance/src/mapping.ts,434,"const erc20Contract = ERC20.bind(tokenAddress);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,120,"const cTokenContract = CToken.bind(event.params.cToken);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,146,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,192,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,210,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,229,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,248,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,282,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/protocols/tectonic/src/mapping.ts,356,"const tokenContract = ERC20.bind(Address.fromString(TONICAddress));"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,118,"const cTokenContract = CToken.bind(event.params.vToken);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,143,"const underlyingTokenContract = ERC20.bind(underlyingTokenAddr);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,221,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,239,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,258,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,277,"const contract = CToken.bind(event.address);"
compound-forks,subgraphs/compound-forks/protocols/venus/src/mapping.ts,314,"const cTokenContract = CToken.bind(marketAddress);"
compound-forks,subgraphs/compound-forks/src/mapping.ts,1221,"const cTokenContract = CToken.bind(Address.fromString(marketID));"
compound-v3,subgraphs/compound-v3/protocols/compound-v3/src/mapping.ts,1238,"const collateralERC20 = ERC20.bind(Address.fromBytes(market.inputToken));"
compound-v3,subgraphs/compound-v3/src/sdk/token.ts,96,"const contract = ERC20.bind(tokenAddress);"
compound-v3,subgraphs/compound-v3/src/sdk/token.ts,97,"const contractSymbolBytes = ERC20SymbolBytes.bind(tokenAddress);"
compound-v3,subgraphs/compound-v3/src/sdk/token.ts,126,"const contract = ERC20.bind(tokenAddress);"
compound-v3,subgraphs/compound-v3/src/sdk/token.ts,127,"const contractNameBytes = ERC20NameBytes.bind(tokenAddress);"
compound-v3,subgraphs/compound-v3/src/sdk/token.ts,156,"const contract = ERC20.bind(tokenAddress);"
concentrator,subgraphs/concentrator/src/common/utils.ts,34,"const contract = ERC20.bind(address);"
concentrator,subgraphs/concentrator/src/prices/common/utils.ts,49,"const tokenContract = _ERC20.bind(tokenAddr);"
concentrator,subgraphs/concentrator/src/prices/common/utils.ts,56,"const tokenContract = _ERC20.bind(tokenAddr);"
concentrator,subgraphs/concentrator/src/prices/common/utils.ts,67,"const tokenContract = _ERC20.bind(tokenAddr);"
concentrator,subgraphs/concentrator/src/prices/routers/CurveRouter.ts,307,"const poolContract = CurvePoolContract.bind(tokenAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/UniswapForksRouter.ts,12,"const lpToken = UniswapRouterContract.bind(tokenAddress);"
concentrator,subgraphs/concentrator/src/prices/routers/UniswapForksRouter.ts,142,"const uniSwapPair = UniswapPairContract.bind(tokenAddress);"
